,Topic,Word,Tweets
3,5,staking,"@RaritySniperNFT active, responsive, transparent and doxxed team
staking for WRLD token / NFT World coming
dope community
@thetoonsnft can only go up!
#toonedin https://t.co/pLkm0fHufm"
4,5,staking,"Fan made trailer made by myself 😃for @BountyHunterNFT 
This is just a small preview of what this awesome community can offer you.
Trust me BHSG is not your average NFT project.
With staking coming at any moment, prepare for 🚀🚀🚀
#buildtheguild https://t.co/I7uEd30Kyf"
0,5,gaming,"@brycent_ Ofc I don’t speak for all but most of my web2 gaming friends think NFTs are scams. Most projects are scams but us experienced web3 citizens have an eye for the legit projects.
I think NFT games need to earn the trust of web2 gamers 🅿️"
1,5,gaming,"🌎Gamers from all over the world make up our gaming community.

👳‍♂️🧕👨‍💼👱‍♀️👱🏿‍♀️👨🏾‍⚖️Content that appeals to different audiences should be culturally diverse.

🌇Metaverse character design.

#metaverse #blockchaingaming #cryptocurrency #bitcoin #btc #bsc #characterdesign #nft https://t.co/zgPwOznRdi"
2,5,gaming,"@nootrality @rebeccagund @MixMobOrigin @RadicalRaccoons the metadata is still on-chain, but yeah, compromise. Idk if there's any perfect solution, but having a mutable gaming nft where you can add power-up attributes and change weapons isn't something we should refuse to consider because it requires some trust in the project/devs."
3,5,gaming,Today i received my @playeverseed ranger and i have to admit that the whol mint experience was one of a kind! The first NFT gaming project i have full trust in. The team is building in a thoughtout and professional way and bringing the community together. Bright future i see👀 https://t.co/jPXVIvYkUX
4,5,gaming,Rise and Grind. Can’t wait for the announcements of today @StickmanSagaNFT @realajaffleck #nft #P2E #P2Egaming #life #goals #trust #Crypto https://t.co/13x4gAghA1
0,5,play,"Delighted to have played a small part in @chanelcoco's journey into the space and to see more women entering the NFT and broader Web3 arena. 

Talent, creativity and equality of opportunity will drive our sector to new highs. 

Hit us up when you're ready to collaborate CC!"
1,5,play,"you ever had those weeks where you sleep on every NFT + they suddenly begin to moon (in your head, you called, it,) 

but you don't own any because instead, you were like :mmm, let me play passive.:

ama. 

if what stillness has taught me, is to trust my intuition."
2,5,play,"NFT Gaming is a trend

AAA-quality games that leverage the blockchain to maximize transparency, fairplay, &amp; value distribution are a part of the future of gaming

See you in @nft2040"
3,5,play,"5. Grateful to so many in the #NFT space 2021 who have aligned with strength,the good,the positive &amp; diversity in the world. To these strong &amp; decent colleagues who havent wavered in their sense of right &amp; fair play @escargot67 @steffavaretto @fionaaboud @fayechou more list👇🏽"
4,5,play,"I just have this gut feeling that  @missingwatcher is gonna put #play2earn on the map. Gameplay Trailer drops next Wednesday.

NFT gaming is DogWater.
Watch Watcher Save It.
I trust my Gut 

#NFTs"
0,5,nft,"The level of transparency from Devs of Mandox makes me more bullish on this project 🚀🚀🚀

Thank you for always choosing community first &amp; investor safety ❤️

#IamMandox #MandoxTrend #Mandox #Mandoxmilitia #passiveincome #defi #nft #crypto #community #gaming #missions https://t.co/THs7SJtzY2"
1,5,nft,"Daily Crunch: Tesla facing lawsuit after ‘hundreds’ of racial discrimination allegations
#nft #NFTnews #NFTCommunity
https://t.co/2Ad1q3ciqB"
2,5,nft,"Worst part about the #nft market is insufferable founders who extract value from their community. @ZAGABOND is part of a larger issue. The @pixelmon + @hypebearsclub scams were propigated by the same lack of transparency. @MetaDickverse

#azuki #beams #nfts #nft #nftcommunity"
3,5,nft,"JOIN our upcoming Space!✨🖤✨✨ @JimenaBuenaVida and @lem__ny will speak w/ @tayodamnshoes from @eqqolabs about their INCLUSIVE &amp; ORIGINAL project!!

Today! 11:30AM EST! 

SEE YOU SOON, FAM ✨🖤✨

#NFT #nftcommunity #inclusion #diversity #nftcollectors 

https://t.co/zHqb49XDGe"
4,5,nft,"My Second Mint- this gem 💎 from @RebelSocietyNFT , I love these platforms empowering Women in the NFT space, pushing through othering and marginalisation to support ultimate causes and diversity. @worldofwomennft @WomenriseNFT @Maliha_z_Art @WomenandWeapons so glad I found you! https://t.co/1isKc9w1GG"
0,5,game,"2/
- @CrashPunks partners w/@consoledao+Trust Machines🤝
- @weareround21 wins 1st @theHumans ""Chance"" initiative👽🏆
- APENFT Mkpl goes live as Tron's 1st NFT mkpl🛒

Congrats @socketsupply @blockapps @deltafarming  @flipsidecrypto @gameofsilks @HedgeLabs @mintbase  on recent💸"
1,5,game,"This #NFTProject is changing the game🤯
@diverse consists of 5000 crafted life-like #art pieces🖼

While reflecting upon our beautiful world🌎they encourage diversity, equality and inclusion❤️

✅Get active and whitelisted
https://t.co/QlqAVqbQBS

#ad #NFTCommunity #NFT #NFTs https://t.co/qGPKnhAYOt"
2,5,game,"Trust only movement. Life happens at the level of events, not of words. Trust bullish $TCT to get you the best level up!  -  #TacoCatToken   

 #wildcardgamep2e NFT gaming revolution https://t.co/olpHkZoWXL"
3,5,game,"We have designers.

We have developers.

We have engineers.

We have fraud/forensics experts.

We have economists/game theorists.

Our community is building the trust and curation platform for web3. @Honest_NFT https://t.co/Y5mRZNofeF"
4,5,game,"ALTERATION NEXT-GEN NFT GAME 
🎮 
Alteration is an open world turn based RPG with very diverse and strategic gameplay. 

WHITELIST EVENT JOIN TELEGRAM
Newly formed community just starting up. Alot of things to come.

Website: https://t.co/pkyTPdDaqr
TG: https://t.co/TkCCv8zO18 https://t.co/4VZPsNwr6g"
0,6,account,@Roomyhoomy @SurfingTheAnime @bichette_mvp sent my crypto to the wrong coinbase got hacked on instagram need help writing this essay trust wallet my account got disabled of metamask for help Bitcoin Exchange any trust wallet support or binance? need a sugar daddy to write my essay shill your unsold #NFT drop me crypto
1,6,account,The way I see music / NFT’s playing out.  Artists and their community empowered by the blockchain.  Possibilities endless. Streaming and accounting go on chain for 100% transparency.  Fractionalized ownership including publishing flow to all involved.  Create your destiny. https://t.co/vcQgEUE9Tu
2,6,account,got hacked can someone help me write this essay about trust wallet my account got disabled need logo need banner need design need gfx NFT metamask hack help need math need tutor need beats buying beats buying nudes buying feet account help buying selling nudes #NFT
3,6,account,"Do not in any way use the coinbase hashtag. You will get swarmed by bots who will follow you, comment on everything you post, and mass swarm your account. PSA. Do NOT click on any links or trust anyone with promotions or your wallets. 

#nftcommunity #nfteers #nft #nfts"
4,6,account,"Fuuuuuuuuuuuuuck, @NFTethics account is suspended gdammit https://t.co/E6dyijWnsi"
0,6,actually,"Everyday I wake up, I'm more bullish on EVAVERSE. This dev team is actually goated. They've been fully transparent since day 1, haven't done a lick of marketing and have kept their heads down and grinded. The product they've built is a testament to their A1 craft @Evaverse_NFT 🐐 https://t.co/ffMYXlBeOK"
1,6,actually,Finallllyy!! the 3rd 1/1 @octopuos_nft !! A cyber punk/ Treasure themed Octo! This one was crazy hard for me and I really had to just 'trust the process'. I'm actually really happy with how it turned out!!
2,6,actually,"Map is here and it’s way more exciting than any overpriced @yugalabs @OthesrsideMeta map.  @MartianPLeague is elite NFT status, Doxxed team, financially transparent, utility follow through, P2E game and a comic actually telling a story with canon, join us now or forever FOMO."
3,6,actually,@SunDry_Marchy @NFTethics I do not. That's my guy Brian (Cleartaxvalue) he does a non-bias news report every day and is actually a Finra certified FA. Check him out. I really really like him
4,6,actually,"NFT bros are like ""yeah we have BIPOC people too so it's diverse"" and actually it's just a few wasians and a tanned Portuguese that they mistake for a Latino."
0,6,transparent,"@JakeGagain @EXOTIXTOKEN transparent DEVS! 
Only 1 week old.  Less than 700 holders.  Billion dollar idea in its infancy stages.  Cannabis combined with the worlds of 3D NFT/GAMING/METAVERSE.  You don't need to smoke Cannabis to watch your portfolio grow @DrDestructoid @MrBERTofficial"
1,6,transparent,With these two monsters on @LockMLG @shanicucic96 I’m 10000% bullish on my favorite NFT project @ArtificIntelNFT  jump into the discord and discover one of the most transparent coolest founders/ communities in the metaverse.
2,6,transparent,"- Vault for PERP basis trades
- Floor NFT AMM over OpenSea (transparent to users)
- Good counterfactual NFT minting
- Vtuber as a service for CT anons"
3,6,transparent,"The entire reason for Web3 is transparency.

Non doxxed = 🚩 

This goes for artist, devs and content creators. 

If you have nothing to hide why are you not being transparent? #nft #crypto"
4,6,transparent,"/  P R O J E C T  U P D A T E  # 2

We have released the second of our frequent and transparent updates.

Stay informed with the latest Psychedelics Anonymous project announcements and planning developments.

https://t.co/0F4mMFU3ot"
0,6,tweet,"@javajim85 @NFTethics Apparently not a lot of y’all know this so here’s what goes on with fake giveaway pages:

1. They do a bunch of fake giveaways to get 10k+ ‘nft community’ followers

2. They delete the tweets, change the @, and sell it to an upcoming project 

3. The project generally rugs you"
1,6,tweet,"NFT. I have been in it for more than a year and I have learned many things.

1. Support those who you connect with.
2. Likes or retweets should not be decided based on followers nor influence.
3. Trust your gut. You know what’s right and who’s right.
4. Stay real.
5. 1/1 art 👌"
2,6,tweet,@NFTethics @Crypto__Jesus_ @aatwts @haustwts but you know any project you tweet about gives off a bad vibe. there is literally nothing wrong with this one yet people will think its sus now because of your tweet. i appreciate what you’re trying to do but need to be more responsible with the influence you have.
3,6,tweet,Every interaction with this tweet will be considered as supportive for more diverse &amp; inclusive nft projects that are founded by people from underrepresented communities. ✨
4,6,tweet,"@onFlowBears @flunks_nft @flovatar @moonbears_xyz @emerald_dao Hey there, I suppose you are referring to the tweet below, sadly, it doesn't really address the concerns. If you were a derivative, at least would you have basis for the similarity to @moonbears_xyz. You need to do better to earn our trust!

https://t.co/rWyq7t70NO"
0,6,thread,"For anyone that is reading @NFTethics’ thread on Zagabond, here is a short video I made covering the initial news. 

Check it out to form your own opinion! 

https://t.co/NrISE4AJoV"
1,6,thread,"Seeing a lot of people launching NFT projects,

Not many focussing on “brand equity” (the secret sauce).

If you want to take your NFT art, personal brand or project to the next level, here’s a thread for you,

1/"
2,6,thread,"@NFTethics Such an L thread. So many people who do harm to this space daily and you try to bring down one of the best people there is? Someone who hosts a professional show 5 days a week keeping us updated on NFT news and on boarding normies.

Call out people doing harm not this bs"
3,6,thread,"Long but great read. Well worth your time, trust me. This thread should be pinned to all NFT discord servers at the verification step. 
#quirkieslovequirkies"
4,6,thread,"1.Hey everyone, little thread that means a lot to me. Thank you for taking the time to read it.
I zoomed out of the picture a lot last night. Can’t ask you guys to trust me on sight with all the scams happening in the NFT world. And that"
0,6,nft,"Check out new work on my @Behance profile: ""My NFTs Project - Becky Moral - Ancient &amp; Modern"" https://t.co/0LKDIXL3hs 

#opensea #OpenSeaNFT #NFTs #nftphotography #NFTmodel #NFT #NFTCollection #NFTCommunity #NFTGiveaway #nftart #NFTProject #nftphotographer #NFTphotographers"
1,6,nft,"@travelingelf @dre_nft Yessss! I just want a space where women can talk about whatever the fuck they want &amp; all the bad shit they’ve done and sexual empowerment, equality, all the things haha"
2,6,nft,"https://t.co/Lb4GEia9YY
..The water flowed from me in streams..I became transparent, filled with a bluish color. It felt easy and good. I was a part of this world like never before and the clouds were my brothers..
#nfts #nft #digitalart #art #cryptoart #artist  #nftcollector https://t.co/gRFaoiVBrB"
3,6,nft,"Tune in next Tuesday, May 24th to the O Show!  I'll be joining @CryptoWendyO to talk about the Stargazer trading cards!
https://t.co/LvTFOXFQeA
#fearlessgirl #fearlessgirls #fearlessgirlsculpture #metaverse #nft #NFTproject #Diversity #empower #Equality #nftart  #NFTCommmunity"
4,6,nft,"DROP in 1 hour!

sketch on transparent paper
The FACE of our Time. Etude 2
21/22    -     5 ꜩ

https://t.co/4SQ7gyn3TT
#nft #nftart #NFTartist #sketch #drawing #taniarivilis #art #tezosart #tezos #nftcollector https://t.co/eKTKlV7mpW"
0,6,rug,"7/ Yes a rug pull does suck, but we got together as a community, found a way to fix this, and create an amazing project. I am holding on to my Balloons as an example of what the community is about. With the  this new team, I once again, trust them that they will do us right."
1,6,rug,"😇 RUG PROOF #NFT PROJECT 😇

This space is unfortunately prone to rug pulls (scams), which makes choosing a genuine #NFTProject a challenge.

Here at @MightyManateez we are going to share some reasons as to why you can trust &amp; invest in us.

Thread 🧵(1) 👇"
2,6,rug,"RTFKT owners didn’t get rugged but they did get REKT

Disclosing IP rights after an NFT mint is dishonest and culturally misaligned to the transparency the community builds up everyday"
3,6,rug,"@BobbyBananasNFT @druu_rodriguez It gives you the ability to track these people and set legal orders into place, if in fact they have done something illegal. A company failing isn’t illegal but inherently rugging(stealing money) is a crime. 

The goal is to add trust to a trust less ecosystem."
4,6,rug,"No more rugs.
 A little foreshadowing of what our business plan will be about. 
Transparency. Honesty &amp; high utility is what we're about. The art is pretty amazing too. Stay Tuned!
#NFT #NFTCommunity #NFTCollection #NFTProject #NFTdrop https://t.co/6D2IJjaM9n"
0,6,look,"@Corp_promotion @SecretNetwork is looking very promising for 2022. I mean, they did just receive 400M worth of funding.. the first Tarantino NFT sale was seven figures.. 1.1M sscrt. Perhaps I’m just bias. Atom, Juno and Osmo are all absolutely incredible in their own regards. But secret.. 🤫🤫"
1,6,look,"A Cyborg Ninja you say... looks rare

team is working hard to ensure each #NFT has a unique look

trust the process... build only🔨

#NinjaEmpires $ATS #SolanaNFTs https://t.co/uIqbGNtx6p"
2,6,look,@NFTethics This was a really good read. There a lot of shady characters in our space (as is to be expected whilst this is all still new) who's sole purpose is to take advantage of others. Would love to see a similar look into Brian Garret @BrianGarrett AKA BG.
3,6,look,"#NFT AMA by @tropicalfi_ &amp; @OasisCash platform launch was Epic and represent trust, professionalism within &amp; beyond community on #smartBCH foundation This is a real NFT collaborative frontier beyond existing boundaries. Stay tuned, be on the lookout for updates and announcements https://t.co/ghWU1wqHr8"
4,6,look,"Sometimes you look at your artwork so much as you create it, that you get tired of it. Then self-doubt creeps in. Easy to forget that to someone else, it is a unique, brand-new experience. Trust your gut. Keep going.😉
#nft #nftcommunity #nftartist"
0,6,like,"I almost have to appreciate how transparent these corps/silicon valley are being about the clumsy integration of NFTs into every area of our current online ecosystem. Like they are near-universally HATED and yet twitter has the balls to be like ""NFT profile pics :) yayyy :)"""
1,6,like,@SlowWinStudios @PrayStations @Klow7 @makersplaceco @RichDMC @mike_ydg @SooshTS @CMcElhinney @Nardelli_M @topshotboy I think it’s cool for sure and great artwork but I don’t believe in any other NFT. Just don’t trust them long term. But that’s just me. Without people participating in other NFTs there cannot be any other NFTs. And many people are finding communities elsewhere like Raps Crew. 🙌
2,6,like,@AquaBerryDfin @SolanaCatCartel I think the team had a hiccup at the beginning and therefore it takes time to get trust from potential investors. Also diamond hands like myself and all the OG holders are holding the most rare or nicest cats now and all that’s left are mediocre looking cats on floor. My opinion
3,6,like,"@1of1xtz @5_minutestories @TarekWayneCrypt @SkrrTey @iofeye @VeeeeColeman @fort_nft @kikanicolela @GuysWily @InWarhol @JonicolaRush @monochromatikal @cabline1 @WiseApe4 @OriginalGoldCat @WideawakeBeets @0x3y3 @QuirarteOrnelas @LindaDouniaR @LaurenceFuller @VesselFLOW @NFTBiker @vidalherrerav We aren't an organisation, a gallery, etc. We are a group of people from diverse backgrounds and cultures who came together and trying to explore new approaches in the space. This is very simple, just to highlight #1of1 art and make a new event like objkt4objkt or tezos4tezos"
4,6,like,"Man what can I say about the work @BAYC2745 and his team has done to kickoff @psychedelic_nft! Favourite thing about the project? Open, honest and transparent communication, it speaks volumes of the teams integrity and I’ve never had more faith in a project/investment + the like https://t.co/FippYLPwL5"
0,6,project,"@Mythical_NFT The transparency and commitment you guys have to this project reminds me of my other favorite projects that have continued to build no matter what, I’m bullish and excited to see and be part of the future of this project!"
1,6,project,Ratio + You fell off + Holy shit my metamask trust wallet got hacked + NFTs NFT project + My Instagram got hacked + I would literally pay someone to write me this essay + I need a sugar daddy and a sugar mommy
2,6,project,"Unfortunately FUD’ing is part of the NFT game, weather it’s warranted or not. That’s why it’s important to keep your ear to the ground and trust your gut feelings about a project/team. Versatility + Conviction = Success. Oh and DYO damn R!!!"
3,6,project,"Transparency is everything. 

We are ALWAYS open to unbiased third-party deep dives on our founders and project! 

Thanks @wuppypie for putting this one-page report on Queer Friends NFT together for those who are interested in learning more. https://t.co/TVW88rVBTD"
4,6,project,Trust is very important. Trust me and support me. Because I am preparing collections that will earn both me and you ETH. My goal is to grow from small to large. It should be like this so that we can win together with many more beautiful projects.#nfts #nft #NFTCommmunity #opensea
0,7,ive,"🥰feeling blessed to be able to contribute to a free NFT art space&amp;inspire!
you,I &amp;everyone deserves this chance to fully evolve into our brightest creative selves,but t only ones who can unlock this beauty are our own souls. trust yourselves my lovelies&amp; t universe will answer♥️ https://t.co/LCZOaE78FA"
1,7,ive,"I'm quite confident that I have the most diverse set of followers in the NFT space.

From on-chain sleuths, gen-artists, project leads &amp; all the way to tier 1 shit-posters.

All are welcome."
2,7,ive,"Hanging out with @ARTOMovement 21st episode this Sunday night one IG live.

Topic (21st Century Tech &amp; Art), and i will been adding a little bit on my experience so far within the NFT spare &amp; how blockchain technology is one of the component for real change &amp; transparency. https://t.co/LhNTbsHADp"
3,7,ive,"hi @Coinbase_NFT i know this project fits your ethos of equality + diversity, think someone over there should take a look at the honorable work @posvar has done :)"
4,7,ive,"The group is very diverse because @Syberer  drops links around different communities, which only the active people are able to get. Alpha is also normally dropped in the Discord as people are given the freedom to talk about projects and what’s happening in the NFT space anytime."
0,7,read,"Get ready for this #VMCReveal !!!

This is just the first page of the first #ComicIssue and trust us... IT JUST GETS BETTER.

We have 5,000 comics in preperation to be dropped... 👀

POPQUIZ: How many pages make up an NFT? What about a comic?

Like, Retweet, &amp; Follow

#nftcomics https://t.co/1C34oIuplS"
1,7,read,"A mysterious hard disk was found in an archeological site which does not coincide with the historical era to which it should belong.
A collection of unique, cool and diverse images from the past, ready to leave a mark in the NFT space!

https://t.co/KPGXXdvBu1

#NFTs #opensea https://t.co/6zhDpyWnMQ"
2,7,read,"📢 PSA: Always remain vigilant in the NFT space - safety is the #1 priority!

Only ever click on a link if you've triple-checked the URL is correct, and you fully trust who has sent it.

If a site asks you to login to AtomicHub, but you already are, that's a huge red flag! 🔴"
3,7,read,"Yo #NFTCommunity Hey People did you heared of CyberPunX? @opensea

✅ 999 unique CyberPunX 
🦾 We fight for equality and social justice
🔥Allready gaveaway 15k$

Check our Collection:
https://t.co/CEKZSzBYES 

#NFT #OpenSeaNFT #NFTdrop #nfart https://t.co/e6BApIQprZ"
4,7,read,"I just bought a portrait from @Murat_ilhan_NFT on @opensea 
Check out his great portraits, its still a hidden gem.
You will like them, trust me 😌

Try to support each other as much as we can. 
Bread tastes better when shared. 🙏

#nftphotographer 

https://t.co/0DQnXEc24i https://t.co/9kelmqAAw5"
0,7,know,Authenticating an asset via trust mechanisms has no end in possible error. How do you know the third party verifier for your luxury watch is telling the truth when you aren’t an expert? Get a second opinion? The answer is you don’t—you use trust. NFT verification is trustless.
1,7,know,"As we bring more #diversity to the #metaverse &amp; #web3, I can’t wait to see all we grow to achieve. 

For all the fine artists looking to mint an NFT, soon you’ll know — @mueshiinc is the place to be!"
2,7,know,"Did you know our unique wombs are drawn to provide a feminist POV in the #NFT dialogue? They raise awareness about gender equality ♀🤰✨ 

Womb 46 is a bit vain and of course a sucker for puns! #nftart #NFTCommunity #nftcollectors #NFTartists @opensea https://t.co/HP24CS68q8"
3,7,know,"So far, Youth Atmosphere has helped increase savings for my wedding, and the production of my next photography project.

Thanks to @UnknownCo123, @natannerb, @pixelpete, @JiroNFT, @chevy_pop &amp; NFT Community who have supported &amp; trust. GBU. 🙌🏾 ✨"
4,7,know,"I don’t trust or care you say if I don’t know who you are in real life. Why would I? What’s your accomplishments? Etc. I have a NFT as my PFP, but it also says in my bio that my Instagram is @ Hustler where you can see me and you know what I do for a living etc. I don’t hide."
0,7,market,"Just to summarise:

1.NFT offering
2. Providing Blockchain bridge between the conventional debt &amp; equity markets &amp; the multi-billion $ crypto currency assets 
3.Launch of its first series of securitised tokens
4.70p placing &amp; warrants at 80p! 
5.66mil shares and 30mil MCAP"
1,7,market,"Web3 reduces friction between investment dollars and founders. 

If you bought into a legit NFT project with founders who are committed to growing and scaling, you have essentially bypassed traditional private equity markets. 

Also, you can wear your investment like a badge"
2,7,market,"We are in the collectibles era of NFTs.

Play to earn is here but not really.

Ownership rights (movies, TV, gaming) and Property rights will be the consistent money makers in the near future. 

Working hard now to be ready for the real estate / equities / commodities NFT market"
3,7,market,"NFT market is crazy 

All it takes 1 silly mistake and you can kill your projects hype and trust 

then you basically are dead and people will not buy"
4,7,market,"Have you ever seen NFT marketing at New York Times Square even before minting started?
LOOK AT THEIR SINCERITY OF THE PROJECT 🔥
#HHC, we just must trust them and wait for the minting date!
CANT WAIT 26th Feb
@hyenanftclub #NFT #nftart https://t.co/jVCgthVVWa"
0,7,fairness,"DK BUIDLers are coming to @DoraHacks as a leading multi-chain #NFT card game centered around fairness and transparency ⚔️

Vote for us here: https://t.co/kYHdPKWR4i 🔥

#DuelistKingNFT #NFTs #Win2Earn #orochi #BNB https://t.co/QauK78wlqL"
1,7,fairness,"Projects can increase the transparency of lucky draws by using verifiable RNG.

@NFTOutlawz is using #Chainlink VRF to select winners in prize draws for Outlaws #NFT holders.

Learn how this leads to more fairness and transparency for their community👇
https://t.co/rYG5tIJt3g"
2,7,fairness,"Verifiable randomness delivered on-chain is essential for #NFT and #GameFi projects, enabling them to provide their users with strong assurances of transparency and fairness. 

Explore today’s integrations on #BNBChain🧵👇 https://t.co/xsnEzI7ZeV"
3,7,fairness,"Provenance ensures the fairness of a project's #NFT distribution both during and after mint 🐈

So here's the hash for our genesis NFT series #Magicats 😺🪄✨

1048768c84c8170fd406bdfdace267800a7bc11949bcc97d33b5cfc89d3304d8

https://t.co/mtvkLsHFu3 🐈‍⬛

$BOO $FTM #NFTDrop👻 https://t.co/sD5n8NK1Gf"
4,7,fairness,"US lawmakers introduce virtual currency tax fairness act to boost #cryptocurrency use for payments #BTC 

$UV $RYIU #RYIPAY #BSC #phoenix #NFT 
https://t.co/igHOTSEbx7"
0,7,random,"Scam alert!!

Don’t trust any random airdropped #nft popping up in your wallet.

Don’t interact with it!"
1,7,random,"Verifiable randomness is becoming a #GameFi staple.

@0xPandemic has integrated #Chainlink VRF on @0xPolygon to support a transparent #NFT minting process.

Explore👇
https://t.co/DA1DnY4N6H"
2,7,random,"❌Scam alert

We noticed that a fake Wanna Panda opensea drops ""Wanna Panda Gift"" NFT to random wallets, please note it is NOT us and they are leading you to get their fake ones. 

We've seen this on day one, talked to Opensea, and please be safe, trust official links only! https://t.co/2UFDimdKyf"
3,7,random,"Thank you 600 followers. I will try my best to deliver the best alpha coming forward, making sure my post are of quality - besides my random tiktok spams~

I strongly believe 2022 will be a great year for NFTs. Have faith, trust the process 👍👍👍 Cheers!

#NFT #NFTCommunity"
4,7,random,"Looking at NFT projects these days has become like wind reading.

Best advice is to take your bias and emotion out of it and look at overall twitter sentiments.

Besides that it’s hard af to find out what people like because it has become very random.

Invest safely 🙏"
0,7,vrf,"@0xngmi @loomlocknft nft minting happens later and uses chainlink vrf to introduce randomness and ensure fairness, has to be this way since we are covering the gas price to mint for people"
1,7,vrf,"#nft mints/drops have been failing in terms of fairness and security. bots, front running, gas wars, the list goes on…

why don’t we use #chainlink vrf to randomly select winning minters out of willing participants. winners would then pay gas when they please (avoiding gas wars)"
2,7,vrf,"@0xngmi @loomlocknft nft minting happens later and uses chainlink vrf to introduce randomness and ensure fairness, has to be this way since we are covering the gas price to mint for people"
3,7,vrf,"@0xngmi @loomlocknft nft minting happens later and uses chainlink vrf to introduce randomness and ensure fairness, has to be this way since we are covering the gas price to mint for people"
4,7,vrf,"@0xngmi @loomlocknft nft minting happens later and uses chainlink vrf to introduce randomness and ensure fairness, has to be this way since we are covering the gas price to mint for people"
0,7,transparent,"The hidden Blockchain has been revealed,@FoilNetwork focuses on establishing a credible system for verified identities of investors, contributors,community members, validators and counterparties based on immutable and transparent #blockchain technology.#foilnft #nftplatform #nft https://t.co/KCWxydrWZU"
1,7,transparent,"We're forming a DAO!

What's a DAO? A DAO (decentralized autonomous organization) is an org. that has encoded a set of rules for a computer program to run, making everything controlled, transparent and uninfluenced! 

#cyborgsunite #cyborgresurgance #NFTcommunity #NFTs #NFT"
2,7,transparent,"Revolve Games have a linkedin any investors that are looking for a transparent project specially in crypto should check this, a project that
invite trust by revealing that they have nothing to hide.
@RevolveGamesio
@Therevolversg
#Metaverse #NFT #Play2Earn
https://t.co/qs9AvQmXQs"
3,7,transparent,"I posted this in 2x alfa communities I'm in + Twitter, v transparent

Got *crickets* + ""why you waste so much money, Golem?"" lolol

Welcome to that NFT lyfe"
4,7,transparent,But obviously I’m not a financial adviser😂 I have actually only had unrealized losses. So take it for what you will but I am transparent and honest. I will make money in the space and I hope to help people do the same. #NFT #NFTCommunity #ETH
0,7,trust,How are we feeling about the OpenDao approach with $SOS and the new NFT marketplace partnership with @Xdotxyz? I’m personally impressed with how community and people-centered it all is. Taking care of holders breeds trust then 🚀.
1,7,trust,"@ninafx_ OF COURSE, I’LL #HODL $ANRX @AnRKeyX 🪙🔥✨🙌 Because I only trust the BEST #DeFi #NFT SOCIAL GAMING PLATFORM in this marketplace 💫 🎮

✅For more updates, JOIN: https://t.co/VolSlO8xMK 

#eSports #NFTCommunity #AnRKeyX #AnRKistArmy"
2,7,trust,GN Guys Buy Our NFT it is good invest trust me 🤑🤡🤡#NFT #NFTCommunity https://t.co/wrx7rJ2JbK
3,7,trust,"GM #Ravenites.
I have 5 more dreamcatchers up on @Ravenistcom. Nft owners in my disord channel already have the rarity score chart. When i sell 10 more, i will make it public for everyone :) RGB design 10 aka ""shattered trust"" is also released today.
https://t.co/6g4MoHfMaB https://t.co/CCfABrbwsi"
4,7,trust,"Follow @huntersolaire_ trust me!

📢Do it now📢

#nft #NFTs #NFTCommunity #NFTProject #NFTcollectibles"
0,7,nft,"Project creators &amp; #nft enthusiasts. Are we ready to talk about responsibility that project creators must take to ensure that they earn the trust of their backers in this market? Open and transparent information on the business, legal and leadership team, let's do a spaces on it."
1,7,nft,"Meet @prosandconsnft: a female-led fashion #NFT project that's donating 20% of their proceeds to our Foundation to support gender diversity &amp; women's empowerment. https://t.co/aDLkgeBtts Stay tuned for exciting updates!
#CanFem #WomenInNFTs #fashion #NFTs #NFTartist #NFTCommunity https://t.co/EBUNJkUycH"
2,7,nft,"🐺🦌🐓🐬
For one who need the ART!!!
Wildline's : ART of Survive!!!
PS. unlockable content are PNG transparent bg
https://t.co/Ah3z3ll2sb
the cards collection
https://t.co/T5BQMI25Hy
CHEERS 🥂🥂🥂
@opensea

 #NFTCollection
#NFTs #NFT #NFTCommunity #nftart #nftcollector https://t.co/cRb9f8cPax"
3,7,nft,"@Kaur_Techwoman @Venkatesh_WSS @epikoregal @Epiko_fanpage @ecomi_ @ECOMIFam @polygonstudios @0xPolygon @Kaloscope_nft @cap10kirck @SurprisedCat @kidrolla @smellsfunn @AvisaGuild Nice! We introduce these superheroes to the new generation in an interactive manner, as an ideal way to nurture &amp; teach kids. The aim is to inculcate good moral values of honesty, integrity, righteousness, &amp; morality via digital comics while giving them exposure to a fun #game."
4,7,nft,"@JRNYcrypto @JRNYclub I've always wanted to own any Jrny nft since i found out on your YouTube channel but honestly the price was high for me, I couldn't afford it. So why would I want this? Simply because I trust your judgment and I'm a true believer that your nft project will perform well #JRNYclub"
0,8,ive,"📚 #4 NFT Safety 📚

- Never give out your secret phrase
- Avoid visiting untrustworthy sites
- Always do your own research
- Watch out for pump and dumps
- Don’t get greedy
- Only transact with people you trust
- Be aware of counterfeit NFTs
- Steer clear of brand impersonators https://t.co/dP4n9kgcHk"
1,8,ive,Love the diversity in my two reveals @AngelsOasisNFT #NFT #WomeninNFTs https://t.co/DyjfZqUkub
2,8,ive,"@digitalartchick @Ang_Ramm I'm bullish on open, accepting, and good people.  Slightly pessimistic on people who constantly push diversity agendas and victim mentality.  Shill me good nft's made by anybody with good vibes."
